session_id,startTime,endTime,ProductList,gender
u20295,2001-12-14 19:19,2001-12-14 19:19,A00003/B00012/C00048/D03146/,female
u20746,2006-12-14 3:27,2006-12-14 3:27,A00002/B00001/C00075/D18353/,male
u17577,2027-11-14 10:21,2027-11-14 10:21,A00002/B00002/C00009/D13877/;A00002/B00005/C00056/D10462/,female
u12406,2027-11-14 10:52,2027-11-14 10:52,A00002/B00001/C00123/D04480/,female
u16263,2009-12-14 23:01,2009-12-14 23:02,A00002/B00002/C00033/D13015/,male
u16756,2008-12-14 15:58,2008-12-14 16:00,A00003/B00012/C00051/D22557/;A00003/B00012/C00051/D06517/,female
u12107,2018-12-14 11:39,2018-12-14 11:39,A00002/B00002/C00007/D30866/,female
u22953,2020-12-14 12:26,2020-12-14 12:26,A00002/B00003/C00005/D33929/,female
u16063,2007-12-14 20:51,2007-12-14 20:51,A00003/B00022/C00048/D15991/,female
u16517,2021-11-14 20:48,2021-11-14 21:00,A00002/B00003/C00006/D08995/;A00002/B00003/C00116/D08996/;A00002/B00003/C00006/D08998/;A00002/B00003/C00006/D09000/;A00002/B00003/C00046/D09001/;A00002/B00003/C00005/D09003/;A00002/B00003/C00005/D08106/;A00002/B00003/C00006/D09010/,female
u21190,2005-12-14 21:44,2005-12-14 21:44,A00001/B00001/C00019/D18854/,male
u11576,2015-11-14 19:53,2015-11-14 19:53,A00002/B00003/C00079/D03208/,female
u21174,2012-12-14 9:34,2012-12-14 9:34,A00001/B00009/C00032/D24494/,male
u24666,2019-12-14 13:03,2019-12-14 13:05,A00003/B00022/C00028/D29877/;A00003/B00022/C00028/D09025/;A00003/B00022/C00028/D32944/;A00003/B00022/C00048/D31835/;A00003/B00022/C00028/D32924/,female
u12313,2014-11-14 13:42,2014-11-14 13:42,A00002/B00016/C00044/D00958/;A00002/B00016/C00044/D00960/,female
u14743,2016-11-14 13:17,2016-11-14 13:17,A00002/B00002/C00007/D02206/,female
u11976,2017-11-14 16:38,2017-11-14 16:41,A00004/B00014/C00253/D05825/;A00004/B00014/C00229/D05828/;A00004/B00014/C00229/D05829/,male
u10573,2015-12-14 13:31,2015-12-14 13:31,A00003/B00022/C00028/D28020/;A00003/B00022/C00032/D28021/,female
u17479,2023-11-14 0:26,2023-11-14 0:30,A00001/B00009/C00032/D10254/;A00001/B00009/C00032/D10255/;A00001/B00009/C00032/D10257/;A00001/B00009/C00032/D10259/,male
u24136,2019-12-14 14:44,2019-12-14 14:44,A00002/B00002/C00004/D33082/,male
u11687,2015-11-14 14:58,2015-11-14 14:58,A00002/B00002/C00007/D00232/,female
u22462,2008-12-14 22:23,2008-12-14 22:25,A00002/B00001/C00059/D12407/;A00002/B00001/C00059/D00301/;A00002/B00001/C00059/D04550/,female
u21464,2006-12-14 7:00,2006-12-14 7:00,A00011/B00050/C00346/D19351/,female
u10491,2028-11-14 12:54,2028-11-14 12:54,A00005/B00019/C00211/D11134/,female
u23514,2013-12-14 15:43,2013-12-14 15:45,A00002/B00003/C00006/D07385/;A00002/B00003/C00006/D26158/;A00002/B00003/C00046/D02765/,female
u19386,2006-12-14 19:30,2006-12-14 19:30,A00002/B00005/C00067/D10362/,female
u22848,2009-12-14 22:36,2009-12-14 22:36,A00001/B00009/C00032/D01206/,male
u10400,2014-11-14 21:01,2014-11-14 21:01,A00002/B00017/C00139/D01775/,female
u12604,2016-12-14 13:32,2016-12-14 13:32,A00002/B00002/C00002/D29301/,female
u24091,2016-12-14 14:46,2016-12-14 14:47,A00003/B00012/C00051/D09230/;A00002/B00002/C00003/D29432/;A00002/B00005/C00125/D23027/,female
u14526,2018-12-14 20:55,2018-12-14 20:55,A00003/B00035/C00107/D32287/,female
u14236,2025-11-14 20:20,2025-11-14 20:24,A00002/B00004/C00178/D11983/;A00002/B00004/C00178/D11984/;A00002/B00004/C00178/D11986/;A00002/B00004/C00178/D11990/,female
u24488,2019-12-14 20:32,2019-12-14 20:34,A00002/B00002/C00007/D33466/;A00002/B00002/C00007/D06202/;A00002/B00002/C00007/D33471/,female
u15802,2018-11-14 9:37,2018-11-14 9:37,A00001/B00009/C00028/D06554/,male
u23927,2015-12-14 19:38,2015-12-14 19:40,A00002/B00003/C00014/D28542/;A00002/B00004/C00018/D15139/,female
u17347,2026-11-14 19:04,2026-11-14 19:04,A00004/B00014/C00109/D13274/,male
u17568,2026-11-14 15:41,2026-11-14 15:41,A00002/B00016/C00131/D12963/,female
u20639,2016-12-14 18:39,2016-12-14 18:39,A00001/B00001/C00001/D08095/,male
u22973,2009-12-14 16:48,2009-12-14 16:48,A00003/B00012/C00048/D17795/,female
u20537,2014-12-14 8:28,2014-12-14 8:29,A00003/B00012/C00051/D22877/;A00003/B00012/C00051/D08213/,female
u10511,2029-11-14 23:40,2029-11-14 23:40,A00005/B00032/C00097/D01631/;A00005/B00019/C00353/D16084/,female
u18120,2025-11-14 11:29,2025-11-14 11:29,A00002/B00002/C00002/D11388/,female
u11877,2018-12-14 16:40,2018-12-14 16:40,A00002/B00002/C00003/D12380/,female
u13189,2005-12-14 21:36,2005-12-14 21:36,A00002/B00002/C00033/D18838/,female
u10744,2014-11-14 8:52,2014-11-14 8:52,A00002/B00003/C00037/D00295/,female
u22227,2007-12-14 21:39,2007-12-14 21:39,A00002/B00002/C00002/D04224/,female
u24585,2018-12-14 20:09,2019-12-14 19:47,A00003/B00012/C00048/D32225/;A00003/B00012/C00048/D31186/,female
u16776,2014-12-14 21:25,2014-12-14 21:25,A00002/B00002/C00009/D15456/,female
u18215,2025-11-14 12:23,2025-11-14 12:23,A00006/B00023/C00255/D11438/,female
u23053,2018-12-14 9:10,2018-12-14 9:11,A00003/B00021/C00064/D14149/;A00003/B00021/C00064/D06434/,female
u24518,2018-12-14 14:26,2018-12-14 14:26,A00002/B00007/C00098/D31767/,female
u16778,2014-12-14 22:19,2014-12-14 22:19,A00002/B00002/C00009/D15456/,female
u10224,2016-11-14 7:11,2016-11-14 7:11,A00006/B00053/C00199/D03669/,male
u15520,2022-12-14 21:18,2022-12-14 21:18,A00002/B00001/C00049/D35947/,male
u15029,2009-12-14 23:10,2009-12-14 23:16,A00003/B00058/C00329/D24345/;A00003/B00058/C00329/D24347/;A00003/B00058/C00329/D24348/;A00003/B00058/C00329/D24349/,female
u14836,2016-11-14 18:06,2016-11-14 18:08,A00002/B00002/C00007/D00582/;A00002/B00002/C00007/D02697/;A00002/B00002/C00007/D04410/;A00002/B00002/C00009/D00769/,female
u18698,2020-12-14 11:58,2020-12-14 11:59,A00011/B00050/C00066/D33883/;A00011/B00050/C00066/D33885/,female
u10660,2006-12-14 7:55,2006-12-14 7:55,A00002/B00003/C00006/D09735/,female
u15183,2017-11-14 9:40,2017-11-14 9:41,A00002/B00002/C00081/D05131/,female
u13813,2019-11-14 16:29,2019-11-14 16:39,A00003/B00022/C00048/D07859/;A00003/B00022/C00131/D05137/,female
u15032,2009-12-14 23:50,2009-12-14 23:50,A00003/B00058/C00329/D24347/,female
u11729,2022-11-14 10:15,2022-11-14 10:15,A00002/B00003/C00006/D09379/,female
u22672,2009-12-14 11:24,2009-12-14 11:31,A00003/B00012/C00036/D23466/;A00003/B00012/C00036/D23296/;A00003/B00012/C00036/D02725/;A00003/B00012/C00036/D00921/;A00003/B00012/C00036/D23479/;A00003/B00012/C00036/D23482/,female
u11845,2012-12-14 17:23,2012-12-14 17:24,A00002/B00003/C00046/D14148/;A00002/B00002/C00002/D17817/,female
u22786,2009-12-14 10:48,2009-12-14 10:49,A00002/B00001/C00053/D23381/;A00002/B00001/C00053/D23382/,female
u16394,2019-11-14 15:46,2019-11-14 15:46,A00002/B00002/C00003/D07805/,female
u13677,2015-11-14 15:01,2015-11-14 15:05,A00003/B00004/C00089/D02901/;A00003/B00004/C00089/D02903/;A00003/B00004/C00089/D02904/;A00003/B00004/C00089/D02895/,female
u20347,2001-12-14 20:27,2001-12-14 20:27,A00002/B00002/C00007/D08659/,female
u12990,2020-12-14 16:41,2020-12-14 16:41,A00001/B00031/C00091/D24726/,male
u16658,2022-12-14 21:13,2022-12-14 21:15,A00002/B00002/C00002/D35939/;A00002/B00002/C00002/D33986/,female
u21674,2009-12-14 8:42,2009-12-14 8:53,A00001/B00004/C00066/D23134/;A00001/B00004/C00066/D23139/;A00001/B00004/C00066/D23140/;A00001/B00004/C00066/D23142/;A00001/B00004/C00066/D23143/;A00001/B00004/C00066/D23151/;A00001/B00004/C00066/D23154/;A00001/B00004/C00066/D23155/;A00001/B00004/C00066/D23156/;A00001/B00004/C00066/D23164/;A00001/B00004/C00066/D23165/;A00001/B00004/C00066/D23166/;A00001/B00004/C00066/D04500/;A00001/B00004/C00066/D08509/;A00001/B00004/C00066/D10681/,male
u14346,2029-11-14 22:32,2029-11-14 22:32,A00002/B00001/C00123/D16038/,female
u23918,2018-12-14 10:55,2018-12-14 10:55,A00002/B00002/C00003/D31459/,female
u13242,2020-12-14 18:06,2020-12-14 18:06,A00002/B00002/C00007/D34230/,female
u20104,2001-12-14 11:58,2001-12-14 11:59,A00002/B00007/C00016/D00591/;A00002/B00007/C00024/D14376/,female
u21245,2005-12-14 23:08,2005-12-14 23:11,A00002/B00017/C00045/D19179/;A00002/B00002/C00003/D05410/;A00002/B00017/C00045/D19183/;A00002/B00017/C00045/D19191/,female
u24633,2019-12-14 12:30,2019-12-14 12:31,A00002/B00002/C00007/D20565/;A00002/B00002/C00007/D19145/;A00002/B00002/C00007/D32878/,female
u16406,2005-12-14 11:41,2005-12-14 11:41,A00002/B00010/C00192/D18281/,female
u21408,2008-12-14 1:27,2008-12-14 1:27,A00002/B00003/C00005/D20430/,female
u10960,2019-12-14 9:31,2019-12-14 9:31,A00002/B00003/C00014/D20280/,female
u20912,2015-12-14 9:47,2015-12-14 9:47,A00002/B00001/C00010/D02422/,male
u10479,2026-11-14 15:01,2026-11-14 15:01,A00006/B00057/C00308/D12845/,female
u11790,2029-11-14 14:26,2029-11-14 14:26,A00002/B00002/C00004/D00695/,female
u15497,2017-11-14 18:25,2017-11-14 18:26,A00001/B00001/C00019/D05925/;A00002/B00002/C00011/D05926/;A00002/B00002/C00081/D02445/,female
u16246,2001-12-14 12:59,2001-12-14 12:59,A00003/B00012/C00036/D12385/;A00003/B00012/C00036/D12827/,female
u16276,2008-12-14 14:01,2008-12-14 14:01,A00001/B00009/C00038/D22370/,female
u13072,2021-11-14 21:38,2021-11-14 21:38,A00002/B00002/C00002/D08029/,female
u19543,2019-12-14 10:55,2019-12-14 11:04,A00002/B00002/C00007/D08940/;A00002/B00002/C00007/D32719/;A00002/B00002/C00002/D32721/;A00002/B00002/C00003/D12558/;A00002/B00002/C00004/D17514/;A00002/B00002/C00007/D32734/;A00002/B00002/C00009/D32743/,female
u24109,2018-12-14 15:53,2018-12-14 15:53,A00003/B00012/C00036/D31905/,female
u21431,2008-12-14 5:23,2008-12-14 5:23,A00002/B00003/C00005/D20430/,female
u24297,2017-12-14 16:54,2017-12-14 16:54,A00001/B00001/C00012/D26894/,male
u13519,2019-12-14 15:54,2019-12-14 16:01,A00002/B00017/C00045/D29152/;A00002/B00001/C00010/D32011/;A00002/B00001/C00010/D33154/;A00002/B00001/C00010/D22328/;A00002/B00001/C00010/D01034/;A00002/B00001/C00053/D25087/,female
u16327,2016-12-14 8:40,2016-12-14 8:40,A00003/B00012/C00048/D28867/,female
u20225,2006-12-14 11:46,2006-12-14 11:46,A00002/B00003/C00046/D11703/,female
u22441,2008-12-14 11:49,2008-12-14 11:49,A00002/B00003/C00005/D22159/,female
u11521,2014-11-14 10:33,2014-11-14 10:33,A00001/B00001/C00001/D00515/,male
u18768,2006-12-14 14:11,2006-12-14 14:12,A00002/B00006/C00015/D19853/,female
u13467,2015-11-14 8:28,2015-11-14 8:29,A00001/B00031/C00044/D02175/;A00001/B00031/C00044/D02176/;A00001/B00031/C00044/D02177/;A00002/B00002/C00007/D01413/;A00002/B00002/C00007/D02179/;A00002/B00003/C00006/D02180/,female
u23644,2019-12-14 13:17,2019-12-14 13:17,A00001/B00004/C00132/D10499/,female
u12907,2026-11-14 15:28,2026-11-14 15:30,A00002/B00003/C00006/D12928/;A00002/B00003/C00006/D12929/;A00002/B00003/C00006/D12934/,male
u23114,2012-12-14 12:27,2012-12-14 12:28,A00001/B00031/C00091/D18662/;A00001/B00009/C00028/D24722/,male
u15351,2001-12-14 10:33,2001-12-14 10:35,A00002/B00005/C00013/D16359/;A00002/B00005/C00057/D10819/,female
u19246,2027-11-14 14:47,2027-11-14 14:47,A00002/B00002/C00012/D14339/,female
u10015,2006-12-14 13:48,2006-12-14 13:48,A00002/B00001/C00010/D18416/,female
u23804,2015-12-14 14:59,2015-12-14 15:02,A00003/B00022/C00073/D19408/;A00003/B00022/C00028/D28000/,female
u19659,2007-12-14 21:11,2007-12-14 21:11,A00002/B00007/C00024/D21412/,female
u19034,2027-11-14 8:14,2027-11-14 8:14,A00002/B00001/C00123/D13639/,female
u10987,2022-12-14 15:25,2022-12-14 15:26,A00002/B00002/C00004/D24416/;A00002/B00002/C00007/D13741/,female
u23461,2013-12-14 11:48,2013-12-14 11:51,A00002/B00011/C00180/D25911/;A00002/B00011/C00114/D25917/;A00002/B00011/C00114/D25919/,female
u16685,2002-12-14 11:46,2002-12-14 11:46,A00002/B00002/C00007/D17888/,female
u13347,2017-11-14 22:03,2017-11-14 22:03,A00002/B00002/C00009/D06217/,female
u16739,2025-11-14 11:35,2025-11-14 11:36,A00003/B00012/C00051/D08568/;A00003/B00012/C00051/D08567/,female
u14316,2009-12-14 19:49,2009-12-14 19:52,A00001/B00015/C00043/D13675/;A00001/B00015/C00043/D21475/;A00001/B00004/C00132/D24112/,male
u20484,2009-12-14 21:46,2009-12-14 21:51,A00002/B00002/C00004/D24267/;A00002/B00002/C00002/D24269/;A00002/B00002/C00002/D24272/;A00002/B00002/C00004/D24273/;A00002/B00002/C00002/D24274/;A00002/B00002/C00009/D24275/;A00002/B00002/C00004/D24277/;A00002/B00003/C00005/D17083/,female
u11658,2014-11-14 15:02,2014-11-14 15:04,A00003/B00022/C00028/D00611/;A00003/B00022/C00028/D00614/;A00003/B00022/C00028/D00605/;A00003/B00022/C00028/D00617/;A00003/B00022/C00028/D00616/;A00003/B00022/C00028/D00612/,female
u14637,2029-11-14 15:51,2029-11-14 15:52,A00001/B00015/C00043/D07965/;A00001/B00001/C00075/D03607/;A00001/B00015/C00042/D02125/;A00001/B00015/C00042/D15725/;A00001/B00015/C00043/D15631/,male
u13121,2001-12-14 18:27,2001-12-14 18:29,A00003/B00012/C00245/D17060/;A00003/B00012/C00245/D17061/;A00003/B00012/C00245/D17062/,male
u11695,2017-11-14 11:31,2017-11-14 11:31,A00002/B00002/C00002/D05395/,female
u12217,2014-11-14 12:51,2014-11-14 12:54,A00001/B00009/C00028/D00843/;A00001/B00009/C00028/D00844/;A00001/B00009/C00028/D00847/;A00001/B00009/C00028/D00851/;A00001/B00009/C00028/D00853/,male
u22381,2012-12-14 13:15,2012-12-14 13:15,A00002/B00007/C00017/D24828/,female
u16629,2005-12-14 21:15,2005-12-14 21:15,A00002/B00001/C00049/D18627/,female
u11978,2017-11-14 9:31,2017-11-14 9:32,A00002/B00002/C00007/D05102/;A00002/B00001/C00053/D05105/;A00002/B00005/C00056/D05082/;A00001/B00001/C00020/D05108/,female
u11276,2014-11-14 9:57,2014-11-14 9:57,A00003/B00020/C00052/D00409/,female
u16926,2021-11-14 20:53,2021-11-14 20:54,A00002/B00002/C00007/D08480/;A00002/B00002/C00007/D08989/,female
u14120,2015-11-14 17:47,2015-11-14 17:47,A00002/B00002/C00007/D03084/,female
u20399,2007-12-14 21:01,2007-12-14 21:01,A00002/B00003/C00005/D21489/,female
u14943,2017-12-14 20:24,2017-12-14 20:24,A00002/B00001/C00049/D30975/,female
u16898,2021-11-14 20:20,2021-11-14 20:21,A00002/B00002/C00009/D08943/;A00002/B00002/C00009/D08947/,female
u24680,2020-12-14 11:35,2020-12-14 11:35,A00004/B00014/C00040/D29162/,female
u14234,2015-11-14 19:44,2015-11-14 19:44,A00002/B00002/C00007/D03161/,female
u10891,2027-11-14 16:48,2027-11-14 16:48,A00002/B00007/C00016/D00212/;A00002/B00007/C00016/D08495/,female
u20714,2009-12-14 22:29,2009-12-14 22:29,A00002/B00002/C00003/D24321/,female
u14153,2014-12-14 15:10,2014-12-14 15:14,A00002/B00002/C00002/D27157/;A00002/B00002/C00002/D00550/;A00002/B00002/C00002/D27159/;A00002/B00002/C00002/D27160/;A00002/B00002/C00002/D19426/;A00002/B00002/C00002/D27163/,female
u23527,2021-12-14 8:23,2021-12-14 8:23,A00001/B00037/C00135/D34469/,female
u10080,2021-12-14 17:50,2021-12-14 17:50,A00002/B00002/C00009/D34842/,female
u13718,2015-12-14 14:06,2015-12-14 14:07,A00002/B00002/C00007/D25231/;A00002/B00002/C00007/D00057/,female
u24352,2022-12-14 12:31,2022-12-14 12:40,A00003/B00012/C00028/D14218/;A00003/B00028/C00179/D12757/;A00003/B00012/C00048/D35416/;A00003/B00022/C00028/D20467/;A00003/B00012/C00051/D24172/;A00003/B00012/C00048/D35424/;A00003/B00012/C00048/D24491/,male
u19517,2008-12-14 14:57,2008-12-14 14:57,A00003/B00012/C00051/D21993/,female
u22254,2007-12-14 23:32,2007-12-14 23:34,A00002/B00002/C00003/D15640/;A00002/B00002/C00003/D14778/,female
u11387,2001-12-14 17:27,2001-12-14 17:27,A00002/B00007/C00016/D17017/,male
u11321,2022-11-14 9:56,2022-11-14 9:56,A00001/B00031/C00044/D01051/,male
u23808,2016-12-14 8:50,2016-12-14 8:50,A00003/B00012/C00051/D09230/,female
u10741,2022-12-14 9:09,2022-12-14 9:11,A00002/B00002/C00002/D35187/;A00002/B00002/C00112/D21763/,female
u16548,2026-11-14 21:31,2026-11-14 21:31,A00003/B00012/C00048/D00872/,female
u24030,2016-12-14 13:39,2016-12-14 13:40,A00001/B00004/C00066/D29161/,male
u11873,2017-12-14 13:56,2017-12-14 13:56,A00002/B00002/C00007/D00232/,female
u17807,2020-12-14 13:15,2020-12-14 13:16,A00002/B00003/C00014/D33988/,female
u17310,2025-11-14 14:32,2025-11-14 14:32,A00002/B00003/C00005/D11578/,male
u17663,2017-12-14 20:21,2017-12-14 20:21,A00002/B00002/C00007/D29932/,female
u15881,2006-12-14 13:29,2006-12-14 13:35,A00002/B00002/C00002/D16735/;A00002/B00002/C00002/D19795/;A00002/B00002/C00002/D01695/;A00002/B00002/C00002/D19798/;A00002/B00002/C00002/D19799/;A00002/B00002/C00002/D19805/,male
u20563,2002-12-14 8:51,2002-12-14 8:51,A00003/B00012/C00051/D17551/,female
u22989,2015-12-14 15:06,2015-12-14 15:06,A00001/B00009/C00032/D28207/,male
u22108,2007-12-14 17:55,2007-12-14 17:55,A00003/B00022/C00048/D21211/,male
u16901,2021-11-14 20:03,2021-11-14 20:04,A00001/B00009/C00038/D08924/;A00001/B00009/C00038/D08925/,male
u22623,2014-12-14 12:26,2014-12-14 12:27,A00003/B00022/C00073/D27019/;A00003/B00012/C00073/D24080/,female
u16102,2023-11-14 15:21,2023-11-14 15:22,A00001/B00001/C00019/D10649/;A00001/B00001/C00019/D09876/,male
u19003,2026-11-14 21:51,2026-11-14 21:51,A00001/B00031/C00091/D08096/,male
u20720,2005-12-14 12:21,2005-12-14 12:23,A00002/B00007/C00016/D18292/;A00002/B00007/C00016/D17650/,female
u11431,2007-12-14 22:06,2007-12-14 22:06,A00001/B00001/C00029/D21616/,female
u23387,2017-12-14 16:51,2017-12-14 16:51,A00001/B00001/C00020/D16349/,female
u14977,2007-12-14 15:00,2007-12-14 15:00,A00002/B00001/C00010/D03184/,female
u20656,2018-12-14 8:16,2018-12-14 8:16,A00002/B00004/C00293/D31197/,female
u14413,2014-12-14 22:09,2014-12-14 22:12,A00001/B00015/C00098/D27456/;A00001/B00015/C00202/D26352/;A00002/B00007/C00098/D27459/;A00002/B00007/C00098/D27460/,male
u16611,2012-12-14 12:23,2012-12-14 12:23,A00002/B00005/C00013/D02174/,female
u13492,2028-11-14 15:41,2028-11-14 15:41,A00002/B00002/C00003/D14167/,female
u20737,2005-12-14 17:02,2005-12-14 17:02,A00002/B00001/C00075/D18353/,male
u24976,2022-12-14 18:50,2022-12-14 18:58,A00002/B00001/C00053/D35781/;A00002/B00001/C00053/D35782/;A00002/B00001/C00020/D35786/;A00002/B00001/C00123/D08512/;A00002/B00001/C00123/D16116/;A00002/B00001/C00020/D35788/;A00002/B00003/C00074/D35790/;A00002/B00001/C00053/D35791/;A00002/B00003/C00074/D35792/;A00003/B00012/C00074/D35796/;A00002/B00001/C00049/D35797/,female
u10680,2018-11-14 16:41,2018-11-14 16:42,A00002/B00002/C00004/D02183/;A00002/B00002/C00004/D01356/,female
u20253,2019-12-14 11:34,2019-12-14 11:35,A00002/B00002/C00011/D15423/;A00002/B00002/C00004/D05463/,female
u18628,2022-12-14 8:38,2022-12-14 8:38,A00001/B00001/C00019/D18850/,female
u12500,2014-11-14 18:31,2014-11-14 18:34,A00002/B00003/C00037/D01504/;A00001/B00001/C00019/D01505/;A00001/B00001/C00019/D01506/;A00002/B00001/C00049/D01488/;A00001/B00001/C00019/D01508/;A00002/B00001/C00020/D01491/,male
u21582,2006-12-14 9:36,2006-12-14 9:36,A00002/B00006/C00030/D19509/,female
u22393,2008-12-14 10:20,2008-12-14 16:24,A00003/B00022/C00048/D22002/;A00003/B00012/C00036/D22609/,female
u20068,2016-12-14 11:37,2016-12-14 11:37,A00002/B00002/C00007/D29159/,female
u23491,2013-12-14 17:05,2013-12-14 17:05,A00002/B00004/C00066/D26262/,female
u23974,2015-12-14 22:39,2015-12-14 22:40,A00002/B00017/C00045/D24576/;A00002/B00017/C00045/D28761/,female
u10446,2023-11-14 13:11,2023-11-14 13:11,A00005/B00018/C00325/D10538/,female
u14783,2007-12-14 15:19,2007-12-14 15:25,A00002/B00001/C00123/D05479/;A00002/B00001/C00123/D05414/;A00002/B00001/C00123/D08503/;A00002/B00001/C00123/D21043/;A00002/B00001/C00123/D21049/,female
u21322,2007-12-14 11:50,2007-12-14 11:51,A00002/B00001/C00053/D03717/;A00002/B00001/C00053/D19258/,female
u10892,2027-11-14 20:02,2027-11-14 20:04,A00002/B00002/C00007/D00266/;A00002/B00002/C00007/D07332/,female
u13740,2009-12-14 13:31,2009-12-14 13:33,A00002/B00003/C00005/D09331/;A00002/B00003/C00005/D15132/,female
u13946,2026-11-14 11:52,2026-11-14 11:52,A00002/B00002/C00007/D12512/,male
u12070,2025-11-14 15:45,2025-11-14 15:45,A00002/B00001/C00059/D00578/,female
u12931,2018-11-14 8:11,2018-11-14 8:11,A00002/B00007/C00016/D06452/,female
u18643,2001-12-14 12:37,2001-12-14 12:37,A00002/B00002/C00007/D16652/,female
u13198,2014-11-14 21:37,2014-11-14 21:38,A00002/B00003/C00005/D01895/;A00002/B00003/C00116/D01897/,female
u10094,2007-12-14 20:49,2007-12-14 20:51,A00005/B00051/C00385/D21416/;A00002/B00003/C00074/D21397/,female
u20242,2017-12-14 15:26,2017-12-14 15:26,A00002/B00002/C00022/D20346/,female
u18945,2014-12-14 17:24,2014-12-14 17:24,A00002/B00005/C00067/D27249/,female
u19162,2021-12-14 10:15,2021-12-14 10:26,A00003/B00036/C00110/D34549/;A00003/B00012/C00073/D23652/;A00003/B00028/C00179/D34552/;A00003/B00028/C00247/D34492/;A00003/B00028/C00179/D34554/;A00003/B00028/C00179/D34555/;A00003/B00028/C00179/D34556/;A00003/B00036/C00190/D34557/;A00003/B00028/C00247/D33529/;A00003/B00028/C00247/D07068/;A00003/B00036/C00190/D34559/;A00003/B00028/C00012/D34560/;A00003/B00028/C00247/D34564/;A00003/B00028/C00148/D24693/;A00003/B00028/C00179/D34346/,female
u14060,2022-12-14 12:43,2022-12-14 12:44,A00002/B00007/C00017/D19113/;A00002/B00007/C00017/D35431/;A00002/B00007/C00017/D35433/,female
u13191,2018-12-14 12:17,2018-12-14 12:17,A00003/B00004/C00089/D31595/,female
u11530,2028-11-14 10:18,2028-11-14 10:18,A00003/B00021/C00055/D12004/;A00003/B00021/C00055/D07787/,female
u24655,2019-12-14 11:42,2019-12-14 11:42,A00002/B00007/C00016/D04630/,male
u13176,2022-12-14 22:36,2022-12-14 22:36,A00002/B00003/C00006/D35070/;A00002/B00002/C00007/D34562/,female
u17369,2019-12-14 13:03,2019-12-14 13:03,A00011/B00077/C00362/D32946/,female
u12534,2009-12-14 9:47,2009-12-14 9:50,A00002/B00002/C00003/D03132/;A00002/B00002/C00007/D23240/;A00002/B00002/C00007/D23244/;A00002/B00002/C00007/D23250/,female
